IdLectura;Fecha;LatitudGrados;LatitudMinutos;LatitudSegundos;LongitudGrados;LongitudMinutos;LongitudSegundos;Viento_Kh;DireccionViento;TemperaturaExt_C;IndiceCalor_C;Presion_hPa;LluviaDiaria_MM;HumedadExt;TerperaturaExternaMax_C;TerperaturaExternaMin_C;TemperaturaInterna_C;TemperaturaInternaMax_C;TemperaturaInternaMin_C;HumedadExternaMax;HumedadExternaMin;HumedadInterna;HumedadInternaMax;HumedadInternaMin;PuntoRocio;VelMaximaViento_Kh;ET_mm
26290;2017-03-23 10:10:09.430;16582;0;6;-15721;1;75;1.00;NW;21.33;21.67;998.79;0.00;74.00;21.39;16.50;24.50;24.67;22.11;96.00;74.00;62.00;69.00;61.00;16.67;8.00;0.00
26291;2017-03-23 10:15:09.297;16582;0;6;-15721;1;75;0.00;NW;21.17;21.50;998.82;0.00;75.00;21.39;16.50;24.61;24.67;22.11;96.00;74.00;63.00;69.00;61.00;16.67;8.00;0.00
26292;2017-03-23 10:20:09.320;16582;0;6;-15721;1;75;0.00;NNW;21.00;21.44;998.76;0.00;76.00;21.39;16.50;24.67;24.67;22.11;96.00;74.00;62.00;69.00;61.00;16.67;8.00;0.00
26293;2017-03-23 10:25:09.300;16582;0;6;-15721;1;75;0.00;SSE;21.28;21.67;998.79;0.00;75.00;21.39;16.50;24.78;24.78;22.11;96.00;74.00;64.00;69.00;61.00;16.67;8.00;0.00
26294;2017-03-23 10:30:09.307;16582;0;6;-15721;1;75;2.00;N;21.50;21.83;998.69;0.00;73.00;21.50;16.50;24.78;24.78;22.11;96.00;73.00;62.00;69.00;61.00;16.67;8.00;0.00
26295;2017-03-23 10:35:09.310;16582;0;6;-15721;1;75;0.00;N;21.17;21.44;998.65;0.00;74.00;21.50;16.50;24.78;24.78;22.11;96.00;73.00;61.00;69.00;61.00;16.11;8.00;0.00
26296;2017-03-23 10:40:09.320;16582;0;6;-15721;1;75;0.00;N;21.06;21.33;998.65;0.00;74.00;21.50;16.50;24.67;24.78;22.11;96.00;73.00;61.00;69.00;61.00;16.11;8.00;0.00
26297;2017-03-23 10:45:09.340;16582;0;6;-15721;1;75;0.00;ESE;21.17;21.44;998.55;0.00;74.00;21.50;16.50;24.67;24.78;22.11;96.00;73.00;62.00;69.00;61.00;16.11;8.00;0.00
26298;2017-03-23 10:50:09.317;16582;0;6;-15721;1;75;1.00;ESE;21.39;21.67;998.42;0.00;73.00;21.50;16.50;24.67;24.78;22.11;96.00;73.00;63.00;69.00;61.00;16.11;8.00;0.00
26299;2017-03-23 10:55:09.323;16582;0;6;-15721;1;75;0.00;ESE;21.67;22.00;998.28;0.00;72.00;21.72;16.50;24.67;24.78;22.11;96.00;72.00;62.00;69.00;61.00;16.67;8.00;0.00
26300;2017-03-23 11:00:09.347;16582;0;6;-15721;1;75;0.00;ESE;21.89;22.22;998.21;0.00;71.00;21.89;16.50;24.67;24.78;22.11;96.00;71.00;61.00;69.00;61.00;16.67;8.00;0.00
26301;2017-03-23 11:05:09.320;16582;0;6;-15721;1;75;0.00;ESE;22.00;22.33;998.04;0.00;71.00;22.00;16.50;24.67;24.78;22.11;96.00;71.00;61.00;69.00;61.00;16.67;8.00;0.00
26302;2017-03-23 11:10:09.300;16582;0;6;-15721;1;75;0.00;ESE;21.89;22.22;997.94;0.00;71.00;22.00;16.50;24.67;24.78;22.11;96.00;71.00;61.00;69.00;61.00;16.67;8.00;0.00
26303;2017-03-23 11:15:09.587;16582;0;6;-15721;1;75;1.00;WSW;21.94;22.33;997.94;0.00;72.00;22.00;16.50;24.67;24.78;22.11;96.00;71.00;61.00;69.00;61.00;16.67;8.00;0.00
26304;2017-03-23 11:20:09.323;16582;0;6;-15721;1;75;0.00;SW;21.89;22.28;997.91;0.00;72.00;22.00;16.50;24.78;24.78;22.11;96.00;71.00;61.00;69.00;61.00;16.67;8.00;0.00
26305;2017-03-23 11:25:09.320;16582;0;6;-15721;1;75;0.00;S;22.00;22.39;997.84;0.00;72.00;22.00;16.50;24.67;24.78;22.11;96.00;71.00;61.00;69.00;61.00;16.67;8.00;0.00
26306;2017-03-23 11:30:09.387;16582;0;6;-15721;1;75;4.00;SW;22.06;22.44;997.74;0.00;71.00;22.06;16.50;24.67;24.78;22.11;96.00;71.00;61.00;69.00;61.00;16.67;8.00;0.00
26307;2017-03-23 11:35:09.303;16582;0;6;-15721;1;75;2.00;SW;21.72;22.00;997.67;0.00;71.00;22.06;16.50;24.67;24.78;22.11;96.00;70.00;60.00;69.00;60.00;16.11;8.00;0.00
26308;2017-03-23 11:40:09.310;16582;0;6;-15721;1;75;2.00;SSW;21.61;21.89;997.64;0.00;72.00;22.06;16.50;24.67;24.78;22.11;96.00;70.00;60.00;69.00;60.00;16.11;8.00;0.00
26309;2017-03-23 11:45:09.347;16582;0;6;-15721;1;75;1.00;S;21.61;22.00;997.54;0.00;74.00;22.06;16.50;24.67;24.78;22.11;96.00;70.00;61.00;69.00;60.00;16.67;8.00;0.00
26310;2017-03-23 11:50:09.307;16582;0;6;-15721;1;75;5.00;S;21.78;22.11;997.44;0.00;72.00;22.06;16.50;24.67;24.78;22.11;96.00;70.00;60.00;69.00;60.00;16.67;8.00;0.00
26311;2017-03-23 11:55:09.470;16582;0;6;-15721;1;75;1.00;SSW;21.78;22.06;997.30;0.00;71.00;22.06;16.50;24.67;24.78;22.11;96.00;70.00;60.00;69.00;60.00;16.11;8.00;0.00
26312;2017-03-23 12:00:09.320;16582;0;6;-15721;1;75;0.00;SW;21.78;22.11;997.20;0.00;72.00;22.06;16.50;24.67;24.78;22.11;96.00;70.00;60.00;69.00;60.00;16.67;8.00;0.00
26313;2017-03-23 12:05:09.313;16582;0;6;-15721;1;75;0.00;SW;22.00;22.33;997.16;0.00;71.00;22.06;16.50;24.67;24.78;22.11;96.00;70.00;60.00;69.00;60.00;16.67;8.00;0.00
26314;2017-03-23 12:10:09.340;16582;0;6;-15721;1;75;0.00;SW;22.33;22.78;997.06;0.00;70.00;22.33;16.50;24.78;24.78;22.11;96.00;70.00;60.00;69.00;60.00;16.67;8.00;0.00
26315;2017-03-23 12:15:09.323;16582;0;6;-15721;1;75;0.00;SSW;23.00;23.67;996.89;0.00;69.00;23.00;16.50;24.89;24.89;22.11;96.00;69.00;60.00;69.00;60.00;17.22;8.00;0.00
26316;2017-03-23 12:20:09.303;16582;0;6;-15721;1;75;0.00;E;23.17;23.78;996.69;0.00;66.00;23.22;16.50;25.00;25.00;22.11;96.00;66.00;60.00;69.00;60.00;16.67;8.00;0.00
26317;2017-03-23 12:25:09.560;16582;0;6;-15721;1;75;0.00;ESE;22.89;23.39;996.59;0.00;66.00;23.22;16.50;25.00;25.00;22.11;96.00;65.00;59.00;69.00;59.00;16.11;8.00;0.00
26318;2017-03-23 12:30:09.300;16582;0;6;-15721;1;75;2.00;E;22.22;22.50;996.35;0.00;68.00;23.22;16.50;25.11;25.11;22.11;96.00;65.00;58.00;69.00;58.00;16.11;8.00;0.00
26319;2017-03-23 12:35:09.323;16582;0;6;-15721;1;75;3.00;E;22.00;22.28;996.32;0.00;69.00;23.22;16.50;25.11;25.11;22.11;96.00;65.00;58.00;69.00;58.00;16.11;8.00;0.00
26320;2017-03-23 12:40:09.423;16582;0;6;-15721;1;75;2.00;SE;21.94;22.28;996.22;0.00;70.00;23.22;16.50;25.17;25.17;22.11;96.00;65.00;59.00;69.00;58.00;16.11;8.00;0.00
26321;2017-03-23 12:45:09.307;16582;0;6;-15721;1;75;1.00;E;22.00;22.33;996.15;0.00;70.00;23.22;16.50;25.28;25.28;22.11;96.00;65.00;59.00;69.00;58.00;16.11;8.00;0.00
26322;2017-03-23 12:50:09.330;16582;0;6;-15721;1;75;0.00;SE;22.22;22.61;996.01;0.00;70.00;23.22;16.50;25.50;25.50;22.11;96.00;65.00;59.00;69.00;58.00;16.67;8.00;0.00
26323;2017-03-23 12:55:09.523;16582;0;6;-15721;1;75;0.00;SSE;22.67;23.17;995.81;0.00;68.00;23.22;16.50;25.56;25.56;22.11;96.00;65.00;59.00;69.00;58.00;16.67;8.00;0.00
26324;2017-03-23 13:00:09.313;16582;0;6;-15721;1;75;0.00;S;23.11;23.78;995.74;0.00;68.00;23.22;16.50;25.67;25.67;22.11;96.00;65.00;59.00;69.00;58.00;16.67;8.00;0.00
26325;2017-03-23 13:05:09.370;16582;0;6;-15721;1;75;0.00;S;23.44;24.17;995.64;0.00;66.00;23.44;16.50;25.78;25.78;22.11;96.00;65.00;59.00;69.00;58.00;16.67;8.00;0.00
26326;2017-03-23 13:10:09.320;16582;0;6;-15721;1;75;0.00;SSW;23.50;24.22;995.50;0.00;66.00;23.50;16.50;25.89;25.89;22.11;96.00;65.00;58.00;69.00;58.00;16.67;8.00;0.00
26327;2017-03-23 13:15:09.610;16582;0;6;-15721;1;75;1.00;W;23.72;24.39;995.40;0.00;64.00;23.72;16.50;25.89;25.89;22.11;96.00;64.00;58.00;69.00;58.00;16.67;8.00;0.00
26328;2017-03-23 13:20:09.310;16582;0;6;-15721;1;75;0.00;W;23.61;24.33;995.34;0.00;65.00;23.72;16.50;26.00;26.00;22.11;96.00;64.00;58.00;69.00;58.00;16.67;8.00;0.00
26329;2017-03-23 13:25:09.300;16582;0;6;-15721;1;75;0.00;W;23.78;24.44;995.20;0.00;64.00;23.78;16.50;26.11;26.11;22.11;96.00;64.00;58.00;69.00;58.00;16.67;8.00;0.00
26330;2017-03-23 13:30:09.307;16582;0;6;-15721;1;75;0.00;SSE;24.06;24.72;995.17;0.00;64.00;24.06;16.50;26.11;26.11;22.11;96.00;64.00;58.00;69.00;58.00;16.67;8.00;0.00
26331;2017-03-23 13:35:09.300;16582;0;6;-15721;1;75;0.00;ENE;23.94;24.61;995.00;0.00;64.00;24.17;16.50;26.11;26.11;22.11;96.00;63.00;58.00;69.00;58.00;16.67;8.00;0.00
26332;2017-03-23 13:40:09.307;16582;0;6;-15721;1;75;0.00;ENE;23.33;24.06;994.90;0.00;66.00;24.17;16.50;26.22;26.22;22.11;96.00;63.00;58.00;69.00;58.00;16.67;8.00;0.00
26333;2017-03-23 13:45:09.297;16582;0;6;-15721;1;75;1.00;NW;23.22;23.89;994.76;0.00;66.00;24.17;16.50;26.22;26.22;22.11;96.00;63.00;58.00;69.00;58.00;16.67;8.00;0.00
26334;2017-03-23 13:50:09.320;16582;0;6;-15721;1;75;0.00;NW;23.17;23.72;994.69;0.00;65.00;24.17;16.50;26.28;26.28;22.11;96.00;63.00;58.00;69.00;58.00;16.11;8.00;0.00
26335;2017-03-23 13:55:09.403;16582;0;6;-15721;1;75;4.00;NNW;23.33;24.06;994.52;0.00;66.00;24.17;16.50;26.28;26.28;22.11;96.00;63.00;58.00;69.00;58.00;16.67;8.00;0.00
26336;2017-03-23 14:00:09.520;16582;0;6;-15721;1;75;2.00;NW;23.22;23.89;994.49;0.00;66.00;24.17;16.50;26.39;26.39;22.11;96.00;63.00;58.00;69.00;58.00;16.67;8.00;0.00
26337;2017-03-23 14:05:09.330;16582;0;6;-15721;1;75;1.00;WNW;23.44;24.17;994.46;0.00;66.00;24.17;16.50;26.39;26.39;22.11;96.00;63.00;57.00;69.00;57.00;16.67;8.00;0.00
26338;2017-03-23 14:10:09.317;16582;0;6;-15721;1;75;0.00;SSW;23.61;24.33;994.29;0.00;65.00;24.17;16.50;26.50;26.50;22.11;96.00;63.00;57.00;69.00;57.00;16.67;8.00;0.00
26339;2017-03-23 14:15:09.310;16582;0;6;-15721;1;75;0.00;E;23.89;24.61;994.12;0.00;65.00;24.17;16.50;26.50;26.50;22.11;96.00;63.00;57.00;69.00;57.00;16.67;8.00;0.00
26340;2017-03-23 14:20:09.313;16582;0;6;-15721;1;75;0.00;SE;24.06;24.78;994.05;0.00;65.00;24.17;16.50;26.50;26.50;22.11;96.00;63.00;57.00;69.00;57.00;17.22;8.00;0.00
26341;2017-03-23 14:25:09.323;16582;0;6;-15721;1;75;0.00;WSW;24.00;24.67;994.02;0.00;64.00;24.17;16.50;26.50;26.50;22.11;96.00;63.00;57.00;69.00;57.00;16.67;8.00;0.00
26342;2017-03-23 14:30:09.300;16582;0;6;-15721;1;75;2.00;SW;23.83;24.61;993.88;0.00;66.00;24.17;16.50;26.50;26.50;22.11;96.00;63.00;56.00;69.00;56.00;17.22;8.00;0.00
26343;2017-03-23 14:35:09.307;16582;0;6;-15721;1;75;1.00;WSW;23.83;24.61;993.98;0.00;66.00;24.17;16.50;26.50;26.50;22.11;96.00;63.00;57.00;69.00;56.00;17.22;8.00;0.00
26344;2017-03-23 14:40:09.330;16582;0;6;-15721;1;75;0.00;S;24.11;24.72;994.02;0.00;63.00;24.17;16.50;26.61;26.61;22.11;96.00;63.00;56.00;69.00;56.00;16.67;8.00;0.00
26345;2017-03-23 14:45:09.320;16582;0;6;-15721;1;75;1.00;WSW;24.22;24.89;993.85;0.00;65.00;24.22;16.50;26.72;26.72;22.11;96.00;63.00;56.00;69.00;56.00;17.22;8.00;0.00
26346;2017-03-23 14:50:09.327;16582;0;6;-15721;1;75;1.00;SW;24.33;24.89;993.85;0.00;63.00;24.33;16.50;26.83;26.83;22.11;96.00;62.00;55.00;69.00;55.00;16.67;8.00;0.00
26347;2017-03-23 14:55:09.397;16582;0;6;-15721;1;75;1.00;SW;24.44;24.94;993.85;0.00;62.00;24.44;16.50;26.83;26.83;22.11;96.00;62.00;56.00;69.00;55.00;16.67;8.00;0.00
26348;2017-03-23 15:00:09.357;16582;0;6;-15721;1;75;0.00;SW;24.44;24.94;993.74;0.00;62.00;24.44;16.50;26.94;26.94;22.11;96.00;62.00;56.00;69.00;55.00;16.67;8.00;0.00
26349;2017-03-23 15:05:09.347;16582;0;6;-15721;1;75;3.00;WSW;24.28;24.78;993.71;0.00;62.00;24.44;16.50;26.94;26.94;22.11;96.00;62.00;55.00;69.00;55.00;16.67;8.00;0.00
26350;2017-03-23 15:10:09.323;16582;0;6;-15721;1;75;2.00;SW;23.78;24.39;993.57;0.00;63.00;24.44;16.50;26.94;27.00;22.11;96.00;61.00;54.00;69.00;54.00;16.11;8.00;0.00
26351;2017-03-23 15:15:09.533;16582;0;6;-15721;1;75;2.00;WSW;23.56;24.22;993.54;0.00;65.00;24.44;16.50;26.94;27.00;22.11;96.00;61.00;55.00;69.00;54.00;16.67;8.00;0.00
26352;2017-03-23 15:20:09.307;16582;0;6;-15721;1;75;0.00;WSW;23.50;24.17;993.57;0.00;65.00;24.44;16.50;26.83;27.00;22.11;96.00;61.00;54.00;69.00;54.00;16.67;8.00;0.00
26353;2017-03-23 15:25:09.313;16582;0;6;-15721;1;75;1.00;WSW;23.39;24.00;993.78;0.00;64.00;24.44;16.50;26.83;27.00;22.11;96.00;61.00;55.00;69.00;54.00;16.11;8.00;0.00
26354;2017-03-23 15:30:09.303;16582;0;6;-15721;1;75;0.00;WSW;23.22;23.89;993.78;0.00;66.00;24.44;16.50;26.83;27.00;22.11;96.00;61.00;55.00;69.00;54.00;16.67;8.00;0.00
26355;2017-03-23 15:35:09.310;16582;0;6;-15721;1;75;1.00;SSW;23.22;23.89;993.71;0.00;66.00;24.44;16.50;26.83;27.00;22.11;96.00;61.00;55.00;69.00;54.00;16.67;8.00;0.00
26356;2017-03-23 15:40:09.303;16582;0;6;-15721;1;75;0.00;SSW;23.17;23.78;993.71;0.00;66.00;24.44;16.50;26.83;27.00;22.11;96.00;61.00;55.00;69.00;54.00;16.67;8.00;0.00
26357;2017-03-23 15:45:09.373;16582;0;6;-15721;1;75;6.00;W;23.11;23.61;993.71;0.00;64.00;24.44;16.50;26.94;27.00;22.11;96.00;61.00;55.00;69.00;54.00;16.11;8.00;0.00
26358;2017-03-23 15:50:09.320;16582;0;6;-15721;1;75;5.00;NW;22.78;23.17;993.68;0.00;65.00;24.44;16.50;26.94;27.00;22.11;96.00;61.00;55.00;69.00;54.00;15.56;9.00;0.00
26359;2017-03-23 15:55:09.310;16582;0;6;-15721;1;75;9.00;N;22.33;22.72;993.64;0.00;69.00;24.44;16.50;26.94;27.00;22.11;96.00;61.00;55.00;69.00;54.00;16.11;10.00;0.00
26360;2017-03-23 16:00:09.330;16582;0;6;-15721;1;75;9.00;NW;22.06;22.44;993.61;0.00;71.00;24.44;16.50;26.94;27.00;22.11;96.00;61.00;55.00;69.00;54.00;16.67;10.00;0.00
26361;2017-03-23 16:05:09.320;16582;0;6;-15721;1;75;8.00;NNW;21.78;22.17;993.61;0.00;73.00;24.44;16.50;26.94;27.00;22.11;96.00;61.00;55.00;69.00;54.00;16.67;11.00;0.00
26362;2017-03-23 16:10:09.483;16582;0;6;-15721;1;75;6.00;NW;21.67;22.06;993.61;0.00;74.00;24.44;16.50;26.94;27.00;22.11;96.00;61.00;55.00;69.00;54.00;16.67;11.00;0.00
26363;2017-03-23 16:15:09.413;16582;0;6;-15721;1;75;5.00;WNW;21.61;22.00;993.47;0.00;74.00;24.44;16.50;26.94;27.00;22.11;96.00;61.00;56.00;69.00;54.00;16.67;11.00;0.00
26364;2017-03-23 16:20:09.330;16582;0;6;-15721;1;75;6.00;NW;21.56;21.94;993.47;0.00;74.00;24.44;16.50;26.94;27.00;22.11;96.00;61.00;56.00;69.00;54.00;16.67;11.00;0.00
26365;2017-03-23 16:25:09.413;16582;0;6;-15721;1;75;10.00;NNW;21.39;21.61;993.47;0.00;72.00;24.44;16.50;26.94;27.00;22.11;96.00;61.00;56.00;69.00;54.00;16.11;12.00;0.00
26366;2017-03-23 16:30:09.530;16582;0;6;-15721;1;75;10.00;NNW;21.06;21.28;993.61;0.00;73.00;24.44;16.50;26.94;27.00;22.11;96.00;61.00;56.00;69.00;54.00;16.11;13.00;0.00
26367;2017-03-23 16:35:09.350;16582;0;6;-15721;1;75;7.00;N;20.67;21.22;993.64;0.00;76.00;24.44;16.50;26.83;27.00;22.11;96.00;61.00;56.00;69.00;54.00;16.11;13.00;0.00
26368;2017-03-23 16:40:09.433;16582;0;6;-15721;1;75;5.00;WSW;20.61;21.22;993.71;0.00;76.00;24.44;16.50;26.83;27.00;22.11;96.00;61.00;56.00;69.00;54.00;16.11;13.00;0.00
26369;2017-03-23 16:45:09.303;16582;0;6;-15721;1;75;6.00;NNW;20.56;21.17;993.74;0.00;76.00;24.44;16.50;26.83;27.00;22.11;96.00;61.00;56.00;69.00;54.00;16.11;13.00;0.00
26370;2017-03-23 16:50:09.347;16582;0;6;-15721;1;75;0.00;NW;20.56;21.17;993.85;0.00;76.00;24.44;16.50;26.72;27.00;22.11;96.00;61.00;56.00;69.00;54.00;16.11;13.00;0.00
26371;2017-03-23 16:55:09.410;16582;0;6;-15721;1;75;1.00;WSW;20.56;21.17;993.85;0.00;76.00;24.44;16.50;26.72;27.00;22.11;96.00;61.00;56.00;69.00;54.00;16.11;13.00;0.00
26372;2017-03-23 17:00:09.320;16582;0;6;-15721;1;75;0.00;W;20.61;21.22;993.95;0.00;76.00;24.44;16.50;26.72;27.00;22.11;96.00;61.00;56.00;69.00;54.00;16.11;13.00;0.00
26373;2017-03-23 17:05:09.360;16582;0;6;-15721;1;75;0.00;W;20.67;21.22;994.12;0.00;76.00;24.44;16.50;26.72;27.00;22.11;96.00;61.00;56.00;69.00;54.00;16.11;13.00;0.00
26374;2017-03-23 17:10:09.477;16582;0;6;-15721;1;75;0.00;W;20.72;21.28;994.22;0.00;76.00;24.44;16.50;26.61;27.00;22.11;96.00;61.00;56.00;69.00;54.00;16.11;13.00;0.00
26375;2017-03-23 17:15:09.560;16582;0;6;-15721;1;75;2.00;W;20.83;21.33;994.32;0.00;76.00;24.44;16.50;26.61;27.00;22.11;96.00;61.00;56.00;69.00;54.00;16.67;13.00;0.00
26376;2017-03-23 17:20:09.350;16582;0;6;-15721;1;75;2.00;NW;20.78;21.33;994.49;0.00;77.00;24.44;16.50;26.61;27.00;22.11;96.00;61.00;56.00;69.00;54.00;16.67;13.00;0.00
26377;2017-03-23 17:25:09.310;16582;0;6;-15721;1;75;4.00;N;20.44;21.22;994.66;0.00;79.00;24.44;16.50;26.61;27.00;22.11;96.00;61.00;56.00;69.00;54.00;16.67;13.00;0.00
26378;2017-03-23 17:30:09.660;16582;0;6;-15721;1;75;7.00;N;19.89;20.61;994.66;0.00;82.00;24.44;16.50;26.50;27.00;22.11;96.00;61.00;57.00;69.00;54.00;16.67;13.00;0.00
26379;2017-03-23 17:35:09.527;16582;0;6;-15721;1;75;3.00;N;19.72;20.50;994.62;0.00;84.00;24.44;16.50;26.50;27.00;22.11;96.00;61.00;57.00;69.00;54.00;17.22;13.00;0.00
26380;2017-03-23 17:40:09.310;16582;0;6;-15721;1;75;0.00;N;19.78;20.56;994.69;0.00;84.00;24.44;16.50;26.50;27.00;22.11;96.00;61.00;57.00;69.00;54.00;17.22;13.00;0.00
26381;2017-03-23 17:45:09.310;16582;0;6;-15721;1;75;0.00;WNW;19.89;20.67;994.73;0.00;83.00;24.44;16.50;26.50;27.00;22.11;96.00;61.00;58.00;69.00;54.00;17.22;13.00;0.00
26382;2017-03-23 17:50:09.300;16582;0;6;-15721;1;75;2.00;NW;20.00;20.83;994.86;0.00;84.00;24.44;16.50;26.39;27.00;22.11;96.00;61.00;58.00;69.00;54.00;17.22;13.00;0.00
26383;2017-03-23 17:55:09.307;16582;0;6;-15721;1;75;1.00;NNE;19.94;20.72;994.96;0.00;84.00;24.44;16.50;26.39;27.00;22.11;96.00;61.00;58.00;69.00;54.00;17.22;13.00;0.00
26384;2017-03-23 18:00:09.327;16582;0;6;-15721;1;75;0.00;WNW;19.94;20.72;995.03;0.00;84.00;24.44;16.50;26.39;27.00;22.11;96.00;61.00;58.00;69.00;54.00;17.22;13.00;0.00
26385;2017-03-23 18:05:09.337;16582;0;6;-15721;1;75;0.00;WNW;20.00;20.83;995.10;0.00;84.00;24.44;16.50;26.39;27.00;22.11;96.00;61.00;59.00;69.00;54.00;17.22;13.00;0.00
26386;2017-03-23 18:10:09.310;16582;0;6;-15721;1;75;0.00;NW;20.06;20.83;995.13;0.00;83.00;24.44;16.50;26.39;27.00;22.11;96.00;61.00;59.00;69.00;54.00;17.22;13.00;0.00
26387;2017-03-23 18:15:09.317;16582;0;6;-15721;1;75;0.00;NW;20.11;20.94;995.17;0.00;83.00;24.44;16.50;26.28;27.00;22.11;96.00;61.00;59.00;69.00;54.00;17.22;13.00;0.00
26388;2017-03-23 18:20:09.323;16582;0;6;-15721;1;75;0.00;NW;20.17;21.00;995.30;0.00;83.00;24.44;16.50;26.28;27.00;22.11;96.00;61.00;59.00;69.00;54.00;17.22;13.00;0.00
26389;2017-03-23 18:25:09.300;16582;0;6;-15721;1;75;4.00;WNW;20.17;21.00;995.40;0.00;83.00;24.44;16.50;26.28;27.00;22.11;96.00;61.00;59.00;69.00;54.00;17.22;13.00;0.00
26390;2017-03-23 18:30:09.307;16582;0;6;-15721;1;75;0.00;NW;19.94;20.72;995.54;0.00;84.00;24.44;16.50;26.28;27.00;22.11;96.00;61.00;60.00;69.00;54.00;17.22;13.00;0.00
26391;2017-03-23 18:35:09.310;16582;0;6;-15721;1;75;6.00;NNW;19.78;20.56;995.64;0.00;84.00;24.44;16.50;26.22;27.00;22.11;96.00;61.00;60.00;69.00;54.00;17.22;13.00;0.00
26392;2017-03-23 18:40:09.340;16582;0;6;-15721;1;75;0.00;N;19.61;20.39;995.71;0.00;85.00;24.44;16.50;26.22;27.00;22.11;96.00;61.00;60.00;69.00;54.00;17.22;13.00;0.00
26393;2017-03-23 18:45:09.297;16582;0;6;-15721;1;75;0.00;N;19.61;20.39;995.91;0.00;85.00;24.44;16.50;26.22;27.00;22.11;96.00;61.00;60.00;69.00;54.00;17.22;13.00;0.00
26394;2017-03-23 18:50:09.367;16582;0;6;-15721;1;75;5.00;WNW;19.67;20.39;995.98;0.00;84.00;24.44;16.50;26.11;27.00;22.11;96.00;61.00;60.00;69.00;54.00;16.67;13.00;0.00
26395;2017-03-23 18:55:09.420;16582;0;6;-15721;1;75;4.00;WSW;19.61;20.39;996.15;0.00;85.00;24.44;16.50;26.11;27.00;22.11;96.00;61.00;60.00;69.00;54.00;17.22;13.00;0.00
26396;2017-03-23 19:00:09.320;16582;0;6;-15721;1;75;6.00;NNW;19.50;20.22;996.15;0.00;85.00;24.44;16.50;26.11;27.00;22.11;96.00;61.00;60.00;69.00;54.00;17.22;13.00;0.00
26397;2017-03-23 19:05:09.310;16582;0;6;-15721;1;75;2.00;W;19.28;20.00;996.18;0.00;86.00;24.44;16.50;26.00;27.00;22.11;96.00;61.00;60.00;69.00;54.00;16.67;13.00;0.00
26398;2017-03-23 19:10:09.380;16582;0;6;-15721;1;75;5.00;W;19.22;19.94;996.32;0.00;87.00;24.44;16.50;26.00;27.00;22.11;96.00;61.00;60.00;69.00;54.00;17.22;13.00;0.00
26399;2017-03-23 19:15:09.340;16582;0;6;-15721;1;75;0.00;W;19.11;19.78;996.35;0.00;87.00;24.44;16.50;25.89;27.00;22.11;96.00;61.00;61.00;69.00;54.00;17.22;13.00;0.00
26400;2017-03-23 19:20:09.317;16582;0;6;-15721;1;75;0.00;W;19.00;19.67;996.35;0.00;87.00;24.44;16.50;25.89;27.00;22.11;96.00;61.00;61.00;69.00;54.00;16.67;13.00;0.00
26401;2017-03-23 19:25:09.353;16582;0;6;-15721;1;75;0.00;W;19.00;19.67;996.45;0.00;88.00;24.44;16.50;25.89;27.00;22.11;96.00;61.00;61.00;69.00;54.00;17.22;13.00;0.00
26402;2017-03-23 19:30:09.380;16582;0;6;-15721;1;75;0.00;W;19.00;19.67;996.62;0.00;88.00;24.44;16.50;25.89;27.00;22.11;96.00;61.00;61.00;69.00;54.00;17.22;13.00;0.00
26403;2017-03-23 19:35:09.307;16582;0;6;-15721;1;75;0.00;W;19.00;19.67;996.79;0.00;88.00;24.44;16.50;25.78;27.00;22.11;96.00;61.00;61.00;69.00;54.00;17.22;13.00;0.00
26404;2017-03-23 19:40:09.343;16582;0;6;-15721;1;75;0.00;W;19.00;19.67;996.93;0.00;88.00;24.44;16.50;25.78;27.00;22.11;96.00;61.00;61.00;69.00;54.00;17.22;13.00;0.00
26405;2017-03-23 19:45:09.303;16582;0;6;-15721;1;75;0.00;W;18.94;19.61;997.06;0.00;88.00;24.44;16.50;25.78;27.00;22.11;96.00;61.00;61.00;69.00;54.00;17.22;13.00;0.00
26406;2017-03-23 19:50:09.327;16582;0;6;-15721;1;75;0.00;W;18.94;19.61;997.23;0.00;88.00;24.44;16.50;25.78;27.00;22.11;96.00;61.00;61.00;69.00;54.00;17.22;13.00;0.00
26407;2017-03-23 19:55:09.303;16582;0;6;-15721;1;75;0.00;W;18.94;19.61;997.37;0.00;88.00;24.44;16.50;25.67;27.00;22.11;96.00;61.00;62.00;69.00;54.00;17.22;13.00;0.00
26408;2017-03-23 20:00:09.310;16582;0;6;-15721;1;75;0.00;W;18.94;19.61;997.40;0.00;88.00;24.44;16.50;25.67;27.00;22.11;96.00;61.00;62.00;69.00;54.00;17.22;13.00;0.00
26409;2017-03-23 20:05:09.317;16582;0;6;-15721;1;75;0.00;WSW;18.94;19.61;997.50;0.00;88.00;24.44;16.50;25.67;27.00;22.11;96.00;61.00;62.00;69.00;54.00;17.22;13.00;0.00
26410;2017-03-23 20:10:09.323;16582;0;6;-15721;1;75;6.00;NW;18.94;19.56;997.57;0.00;87.00;24.44;16.50;25.67;27.00;22.11;96.00;61.00;62.00;69.00;54.00;16.67;13.00;0.00
26411;2017-03-23 20:15:09.330;16582;0;6;-15721;1;75;0.00;NW;18.83;19.44;997.60;0.00;87.00;24.44;16.50;25.56;27.00;22.11;96.00;61.00;62.00;69.00;54.00;16.67;13.00;0.00
